AirportFrom,AirportTo,DelayRate_Route,FreqRate_Route
LGA,MSY,0.35365853658536583,82
LGA,OMA,0.2,25
LGA,ORD,0.37643020594965676,874
LGA,PBI,0.48044692737430167,179
LGA,PHF,0.3728813559322034,59
LGA,PHL,0.058823529411764705,34
LGA,PWM,0.5833333333333334,12
LGA,RDU,0.33876221498371334,307
LGA,RSW,0.3088235294117647,68
LGA,SAV,0.1724137931034483,29
LGA,STL,0.2627118644067797,118
LGA,TPA,0.4017094017094017,117
LGA,TYS,0.37037037037037035,27
LGA,XNA,0.27419354838709675,62
LGB,AUS,0.4838709677419355,31
LGB,BOS,0.6521739130434783,23
LGB,FLL,0.6451612903225806,31
LGB,IAD,0.5333333333333333,45
LGB,JFK,0.603448275862069,58
LGB,LAS,0.49019607843137253,102
LGB,OAK,0.49572649572649574,117
LGB,ORD,0.45161290322580644,31
LGB,PDX,0.3387096774193548,62
LGB,PHX,0.13333333333333333,120
LGB,SEA,0.4725274725274725,91
LGB,SFO,0.48214285714285715,112
LGB,SLC,0.46502057613168724,243
LGB,SMF,0.48333333333333334,60
LIH,DEN,0.0,4
LIH,HNL,0.29282576866764276,683
LIH,LAX,0.15315315315315314,111
LIH,OGG,0.2037037037037037,54
LIH,PHX,0.05,20
LIH,SEA,0.16129032258064516,31
LIH,SFO,0.2727272727272727,33
LIT,ATL,0.336322869955157,223
LIT,BWI,0.7096774193548387,31
LIT,CLT,0.24324324324324326,37
LIT,DAL,0.5930232558139535,172
LIT,DEN,0.3522727272727273,88
LIT,DFW,0.2376237623762376,303
LIT,DTW,0.34210526315789475,38
LIT,EWR,0.17857142857142858,28
LIT,HOU,0.5161290322580645,31
LIT,IAH,0.31976744186046513,172
LIT,LAS,0.7741935483870968,31
LIT,MDW,0.65625,32
LIT,MEM,0.25555555555555554,90
LIT,ORD,0.4056603773584906,212
LIT,PHX,0.45161290322580644,31
LIT,STL,0.5849056603773585,53
LMT,PDX,0.45161290322580644,31
LMT,SFO,0.43548387096774194,62
LNK,DEN,0.2840909090909091,88
LNK,MSP,0.22580645161290322,31
LNK,ORD,0.4065934065934066,91
LRD,DFW,0.3050847457627119,118
LRD,IAH,0.18867924528301888,106
LSE,DTW,0.42857142857142855,14
LSE,MSP,0.3111111111111111,90
LSE,ORD,0.1935483870967742,31
LWB,ATL,0.25806451612903225,31
LWB,JFK,0.25806451612903225,31
LWS,SLC,0.5789473684210527,57
LYH,ATL,0.3220338983050847,59
MAF,ABQ,0.2903225806451613,31
MAF,DAL,0.3877551020408163,147
MAF,DEN,0.3064516129032258,62
MAF,DFW,0.2826086956521739,92
MAF,HOU,0.42857142857142855,56
MAF,IAH,0.30952380952380953,168
MAF,LAS,0.7096774193548387,31
MBS,DTW,0.2789473684210526,190
MBS,MSP,0.09375,32
MBS,ORD,0.375,88
MCI,ABQ,0.8421052631578947,38
MCI,ATL,0.33024691358024694,324
MCI,BNA,0.6551724137931034,87
MCI,BWI,0.6428571428571429,84
MCI,CLE,0.3592233009708738,103
MCI,CLT,0.2988505747126437,87
MCI,CVG,0.23943661971830985,71
MCI,DAL,0.7014388489208633,278
MCI,DEN,0.48985507246376814,345
MCI,DFW,0.24267782426778242,239
MCI,DTW,0.375,120
MCI,EWR,0.4621212121212121,132
MCI,FLL,0.8387096774193549,31
MCI,IAD,0.31746031746031744,63
MCI,IAH,0.36363636363636365,286
MCI,IND,0.7166666666666667,60
MCI,LAS,0.7777777777777778,117
MCI,LAX,0.8714285714285714,70
MCI,LGA,0.2,50
MCI,MCO,0.654320987654321,81
MCI,MDW,0.7571428571428571,280
MCI,MEM,0.27586206896551724,87
MCI,MKE,0.6593406593406593,91
MCI,MSP,0.3076923076923077,91
MCI,OAK,0.6129032258064516,31
MCI,OKC,0.8,60
MCI,ORD,0.3026706231454006,337
MCI,PDX,0.9032258064516129,31
MCI,PHX,0.34972677595628415,183
MCI,SAN,0.8035714285714286,56
MCI,SEA,0.8709677419354839,31
MCI,SFO,0.7096774193548387,31
MCI,SLC,0.6142857142857143,70
MCI,STL,0.6691176470588235,136
MCI,TPA,0.6428571428571429,56
MCO,ABE,0.3548387096774194,31
MCO,ABQ,0.8125,32
MCO,ALB,0.5263157894736842,76
MCO,ATL,0.311284046692607,771
MCO,AUS,0.6507936507936508,63
MCO,AVL,0.07692307692307693,13
MCO,BDL,0.5047619047619047,210
MCO,BHM,0.5396825396825397,63
MCO,BKG,0.0,4
MCO,BMI,0.11764705882352941,17
MCO,BNA,0.52,125
MCO,BOS,0.423728813559322,295
MCO,BQN,0.7419354838709677,31
MCO,BTV,0.19230769230769232,26
MCO,BUF,0.5193798449612403,129
MCO,BWI,0.41005291005291006,378
MCO,CAK,0.1951219512195122,41
MCO,CLE,0.4175824175824176,91
MCO,CLT,0.3219178082191781,292
MCO,CMH,0.4838709677419355,124
MCO,CRW,0.38461538461538464,13
MCO,CVG,0.26136363636363635,88
MCO,DAY,0.25806451612903225,31
MCO,DCA,0.3681159420289855,345
MCO,DEN,0.3448275862068966,261
MCO,DFW,0.5525525525525525,333
MCO,DSM,0.25,8
MCO,DTW,0.3948497854077253,233
MCO,ECP,0.6774193548387096,62
MCO,EWR,0.5447570332480819,391
MCO,EYW,0.12903225806451613,31
MCO,FLL,0.5594405594405595,143
MCO,FNT,0.3888888888888889,36
MCO,GRR,0.1935483870967742,31
MCO,HOU,0.6229508196721312,122
MCO,HPN,0.32666666666666666,150
MCO,HSV,0.2903225806451613,31
MCO,IAD,0.2971887550200803,249
MCO,IAH,0.5879396984924623,199
MCO,IND,0.3888888888888889,144
MCO,ISP,0.5808823529411765,136
MCO,JAN,0.5806451612903226,31
MCO,JFK,0.4498069498069498,518
MCO,LAS,0.5333333333333333,60
MCO,LAX,0.42962962962962964,135
MCO,LEX,0.2222222222222222,18
MCO,LGA,0.3739130434782609,230
MCO,MCI,0.5555555555555556,81
MCO,MDT,0.06451612903225806,31
MCO,MDW,0.47703180212014135,283
MCO,MEM,0.3225806451612903,93
MCO,MHT,0.5353535353535354,99
MCO,MIA,0.6612903225806451,248
MCO,MKE,0.25870646766169153,201
MCO,MLI,0.2222222222222222,18
MCO,MSP,0.32947976878612717,173
MCO,MSY,0.6917293233082706,133
MCO,ORD,0.2692307692307692,286
MCO,ORF,0.532258064516129,62
MCO,PHF,0.3225806451612903,31
MCO,PHL,0.3883089770354906,479
MCO,PHX,0.44554455445544555,101
MCO,PIT,0.4779874213836478,159
MCO,PSE,0.7419354838709677,31
MCO,PVD,0.49635036496350365,137
MCO,PWM,0.5714285714285714,28
MCO,RDU,0.46236559139784944,186
MCO,RIC,0.32786885245901637,61
MCO,ROC,0.22580645161290322,31
MCO,RSW,0.4596774193548387,124
MCO,SAT,0.78125,32
MCO,SDF,0.1935483870967742,31
MCO,SEA,0.2903225806451613,62
MCO,SFO,0.0967741935483871,31
MCO,SJU,0.5650406504065041,246
MCO,SLC,0.2982456140350877,57
MCO,STL,0.6571428571428571,140
MCO,SWF,0.45161290322580644,31
MCO,SYR,0.6774193548387096,31
MCO,TYS,0.16666666666666666,18
MDT,ATL,0.47058823529411764,119
MDT,CLT,0.20930232558139536,86
MDT,CVG,0.22807017543859648,57
MDT,DTW,0.25842696629213485,89
MDT,FLL,0.2857142857142857,14
MDT,MCO,0.3548387096774194,31
MDT,ORD,0.3233082706766917,133
MDW,ABQ,0.8870967741935484,62
MDW,ALB,0.8095238095238095,63
MDW,ATL,0.5,398
MDW,AUS,0.7377049180327869,61
MDW,BDL,0.8,95
MDW,BHM,0.7903225806451613,62
MDW,BNA,0.7761194029850746,201
MDW,BOS,0.7103448275862069,145
MDW,BUF,0.8547008547008547,117
MDW,BWI,0.75,184
MDW,CLE,0.7134831460674157,178
MDW,CMH,0.7262569832402235,179
MDW,DEN,0.6273458445040214,373
MDW,DTW,0.6441176470588236,340
MDW,FLL,0.7967479674796748,123
MDW,HOU,0.7894736842105263,171
MDW,IAD,0.6666666666666666,177
MDW,IND,0.7849462365591398,93
MDW,ISP,0.7446808510638298,94
MDW,JAN,0.7321428571428571,56
MDW,LAS,0.8097014925373134,268
MDW,LAX,0.8388888888888889,180
MDW,LGA,0.7785234899328859,149
MDW,LIT,0.9375,32
MDW,MCI,0.7706093189964157,279
MDW,MCO,0.6428571428571429,280
MDW,MHT,0.6630434782608695,92
MDW,MSP,0.7306122448979592,245
MDW,MSY,0.7692307692307693,39
MDW,OAK,0.8725490196078431,102
MDW,OMA,0.7466666666666667,150
MDW,ONT,0.9354838709677419,31
MDW,ORF,0.734375,64
MDW,PDX,0.9375,32
MDW,PHL,0.6549707602339181,171
MDW,PHX,0.8115942028985508,207
MDW,PIT,0.7368421052631579,171
MDW,PVD,0.7241379310344828,87
MDW,RDU,0.875,96
MDW,RNO,0.9032258064516129,31
MDW,RSW,0.6164383561643836,146
MDW,SAN,0.8717948717948718,117
MDW,SAT,0.8225806451612904,62
MDW,SDF,0.7580645161290323,124
MDW,SEA,0.9032258064516129,62
MDW,SFO,0.8505747126436781,87
MDW,SJC,0.8387096774193549,31
MDW,SLC,0.9354838709677419,62
MDW,SMF,0.9032258064516129,31
MDW,SNA,0.9354838709677419,31
MDW,SRQ,0.13725490196078433,51
MDW,STL,0.76171875,256
MDW,TPA,0.7593984962406015,133
MDW,TUS,0.84375,32
MEI,ATL,0.27586206896551724,58
MEM,AMA,0.19298245614035087,57
MEM,ATL,0.4082125603864734,414
MEM,AUS,0.42105263157894735,57
MEM,BHM,0.2696629213483146,89
MEM,BNA,0.3409090909090909,88
MEM,BOS,0.14583333333333334,48
MEM,BTR,0.2631578947368421,57
MEM,BWI,0.4583333333333333,48
MEM,CLE,0.2289156626506024,83
MEM,CLT,0.2912621359223301,206
MEM,CMH,0.2,60
MEM,COU,0.23595505617977527,89
MEM,CVG,0.3068181818181818,88
MEM,DAL,0.3333333333333333,87
MEM,DCA,0.27450980392156865,51
MEM,DEN,0.30666666666666664,75
MEM,DFW,0.3382352941176471,204
MEM,DSM,0.3181818181818182,88
MEM,DTW,0.3064516129032258,124
MEM,ECP,0.24175824175824176,91
MEM,EWR,0.44871794871794873,156
MEM,FLL,0.4444444444444444,45
MEM,FSM,0.25287356321839083,87
MEM,GPT,0.26436781609195403,87
MEM,GRR,0.43859649122807015,57
MEM,GTR,0.16129032258064516,31
MEM,HSV,0.28735632183908044,87
MEM,IAH,0.23628691983122363,237
MEM,ICT,0.35,60
MEM,IND,0.2696629213483146,89
MEM,JAN,0.2159090909090909,88
MEM,JAX,0.2777777777777778,90
MEM,LAS,0.4027777777777778,72
MEM,LAX,0.4457831325301205,83
MEM,LBB,0.3563218390804598,87
MEM,LEX,0.2459016393442623,61
MEM,LFT,0.2631578947368421,57
MEM,LGA,0.375,88
MEM,LIT,0.3333333333333333,90
MEM,MCI,0.32954545454545453,88
MEM,MCO,0.3763440860215054,93
MEM,MFE,0.3218390804597701,87
MEM,MGM,0.15492957746478872,71
MEM,MIA,0.3364485981308411,107
MEM,MKE,0.30337078651685395,89
MEM,MLI,0.3225806451612903,31
MEM,MLU,0.2711864406779661,59
MEM,MOB,0.25287356321839083,87
MEM,MSN,0.3333333333333333,30
MEM,MSP,0.4583333333333333,120
MEM,MSY,0.2833333333333333,60
MEM,OKC,0.4157303370786517,89
MEM,OMA,0.1978021978021978,91
MEM,ORD,0.4129692832764505,293
MEM,PHL,0.2545454545454545,55
MEM,PHX,0.3644067796610169,118
MEM,PIT,0.3333333333333333,87
MEM,PNS,0.3146067415730337,89
MEM,RDU,0.34523809523809523,84
MEM,SAT,0.33707865168539325,89
MEM,SEA,0.5,22
MEM,SGF,0.3058823529411765,85
MEM,SHV,0.1744186046511628,86
MEM,SLC,0.5789473684210527,76
MEM,STL,0.2159090909090909,88
MEM,TLH,0.0967741935483871,31
MEM,TPA,0.48333333333333334,60
MEM,TUL,0.3595505617977528,89
MEM,TYS,0.2903225806451613,62
MEM,VPS,0.18888888888888888,90
MEM,XNA,0.23863636363636365,88
MFE,DFW,0.08547008547008547,117
MFE,IAH,0.32571428571428573,175
MFE,MEM,0.2413793103448276,87
MFR,DEN,0.1935483870967742,31
MFR,PDX,0.2727272727272727,88
MFR,SFO,0.5409836065573771,183
MFR,SLC,0.1864406779661017,59
MGM,ATL,0.27074235807860264,229
MGM,DFW,0.2727272727272727,88
MGM,MEM,0.38028169014084506,71
MHK,DFW,0.34782608695652173,92
MHK,ORD,0.3548387096774194,31
MHT,ATL,0.2903225806451613,31
MHT,BWI,0.5534883720930233,215
MHT,CLE,0.3333333333333333,93
MHT,CLT,0.20689655172413793,29
MHT,DTW,0.36065573770491804,61
MHT,EWR,0.2413793103448276,116
MHT,IAD,0.25,64
MHT,LAS,0.2903225806451613,31
MHT,MCO,0.5555555555555556,99
MHT,MDW,0.34782608695652173,92
MHT,ORD,0.0,2
MHT,PHL,0.35,140
MHT,PHX,0.5483870967741935,31
MHT,TPA,0.5483870967741935,62
MIA,ATL,0.36590038314176243,522
MIA,BDL,0.43548387096774194,62
MIA,BHM,0.2903225806451613,62
MIA,BNA,0.41935483870967744,93
MIA,BOS,0.4147465437788018,217
MIA,BWI,0.3409090909090909,88
MIA,CHS,0.3870967741935484,62
MIA,CLE,0.4943820224719101,89
MIA,CLT,0.31290322580645163,310
MIA,CMH,0.34408602150537637,93
MIA,CVG,0.375,136
MIA,DCA,0.39589442815249265,341
MIA,DEN,0.4875,80
MIA,DFW,0.4935064935064935,308
MIA,DTW,0.34,150
MIA,EGE,0.5,16
MIA,EWR,0.5104602510460251,239
MIA,GSO,0.3870967741935484,62
MIA,IAD,0.3870967741935484,62
MIA,IAH,0.4711111111111111,225
MIA,IND,0.5483870967741935,62
MIA,JAX,0.4032258064516129,62
MIA,JFK,0.4340659340659341,364
MIA,LAS,0.3870967741935484,93
MIA,LAX,0.5622119815668203,217
MIA,LGA,0.4809384164222874,341
MIA,MCO,0.5,248
MIA,MEM,0.38317757009345793,107
MIA,MSP,0.4431818181818182,88
MIA,MSY,0.34408602150537637,93
MIA,ORD,0.4645390070921986,282
MIA,ORF,0.4032258064516129,62
MIA,PHL,0.2835820895522388,201
MIA,PHX,0.6451612903225806,31
MIA,PIT,0.43548387096774194,62
MIA,PNS,0.24193548387096775,62
MIA,RDU,0.3917525773195876,97
MIA,RIC,0.3387096774193548,62
MIA,SDF,0.27419354838709675,62
MIA,SEA,0.45161290322580644,31
MIA,SFO,0.46236559139784944,93
MIA,SJU,0.6612903225806451,248
MIA,STL,0.43010752688172044,93
MIA,STT,0.5645161290322581,62
MIA,STX,0.6153846153846154,39
MIA,TLH,0.20987654320987653,81
MIA,TPA,0.2956989247311828,186
MIA,TUL,0.5,8
MIA,TYS,0.4032258064516129,62
MKE,ATL,0.40773809523809523,336
MKE,BOS,0.4791666666666667,144
MKE,BWI,0.43243243243243246,148
MKE,CAK,0.48148148148148145,54
MKE,CLE,0.40404040404040403,99
MKE,CVG,0.2159090909090909,88
MKE,DCA,0.425,200
MKE,DEN,0.5497630331753555,211
MKE,DFW,0.45145631067961167,206
MKE,DSM,0.36363636363636365,55
MKE,DTW,0.4492753623188406,138
MKE,EWR,0.654320987654321,81
MKE,FLL,0.14814814814814814,27
MKE,IAH,0.3829787234042553,141
MKE,IND,0.5714285714285714,84
MKE,LAS,0.5652173913043478,184
MKE,LAX,0.38333333333333336,60
MKE,LGA,0.45739910313901344,223
MKE,MCI,0.391304347826087,92
MKE,MCO,0.385,200
MKE,MEM,0.33707865168539325,89
MKE,MSP,0.5203252032520326,246
MKE,MSY,0.2903225806451613,31
MKE,OMA,0.45977011494252873,87
MKE,ORD,0.5304347826086957,230
MKE,PHX,0.4430379746835443,158
MKE,PIE,0.2608695652173913,23
MKE,PIT,0.6136363636363636,88
MKE,RSW,0.27472527472527475,91
MKE,SEA,0.6774193548387096,31
MKE,SFO,0.43478260869565216,46
MKE,SRQ,0.3225806451612903,31
MKE,STL,0.4430379746835443,79
MKE,TPA,0.44776119402985076,67
MKG,ORD,0.2727272727272727,66
MLB,ATL,0.3115942028985507,138
MLI,ATL,0.6335877862595419,131
MLI,DEN,0.4186046511627907,43
MLI,DFW,0.49122807017543857,57
MLI,DTW,0.36363636363636365,66
MLI,MCO,0.3888888888888889,18
MLI,MEM,0.1935483870967742,31
MLI,ORD,0.47474747474747475,99
MLU,ATL,0.3170731707317073,82
MLU,DFW,0.1935483870967742,31
MLU,MEM,0.3559322033898305,59
MMH,SFO,0.25,16
MOB,ATL,0.35365853658536583,246
MOB,DFW,0.21739130434782608,92
MOB,IAH,0.20437956204379562,137
MOB,MEM,0.11494252873563218,87
MOD,SFO,0.3888888888888889,144
MOT,DEN,0.3709677419354839,62
MOT,MSP,0.6372549019607843,102
MQT,DTW,0.25,4
MQT,GRB,0.2222222222222222,27
MQT,MSP,0.29411764705882354,17
MQT,ORD,0.22580645161290322,31
MQT,TVC,0.25925925925925924,27
MRY,DEN,0.3225806451612903,31
MRY,LAX,0.29608938547486036,179
MRY,PHX,0.12903225806451613,62
MRY,SFO,0.4245810055865922,179
MSN,ATL,0.25806451612903225,31
MSN,CLE,0.2,25
MSN,CVG,0.1111111111111111,27
MSN,DCA,0.32,25
MSN,DEN,0.421875,128
MSN,DFW,0.5,62
MSN,DTW,0.3181818181818182,154
MSN,EWR,0.4827586206896552,29
MSN,LGA,0.3076923076923077,26
MSN,MEM,0.26666666666666666,30
MSN,MSP,0.4691358024691358,81
MSN,ORD,0.34615384615384615,182
MSO,DEN,0.32592592592592595,135
MSO,SLC,0.3783783783783784,148
MSP,ABQ,0.43478260869565216,46
MSP,ABR,0.5,2
MSP,ANC,0.71875,32
MSP,ATL,0.4967741935483871,465
MSP,ATW,0.4838709677419355,31
MSP,AUS,0.46153846153846156,26
MSP,AZO,0.22580645161290322,31
MSP,BDL,0.5961538461538461,52
MSP,BIL,0.35714285714285715,28
MSP,BIS,0.4513888888888889,144
MSP,BMI,0.3225806451612903,31
MSP,BNA,0.3875968992248062,129
MSP,BOI,0.7666666666666667,30
MSP,BOS,0.5034965034965035,143
MSP,BUF,0.5,14
MSP,BWI,0.44,75
MSP,BZN,0.7333333333333333,30
MSP,CID,0.4027777777777778,72
MSP,CLE,0.37962962962962965,216
MSP,CLT,0.42424242424242425,132
MSP,CMH,0.4418604651162791,86
MSP,COS,0.4838709677419355,31
MSP,CVG,0.33112582781456956,151
MSP,DAY,0.32978723404255317,94
MSP,DCA,0.47368421052631576,152
MSP,DEN,0.502868068833652,523
MSP,DFW,0.46153846153846156,247
MSP,DLH,0.4326923076923077,104
MSP,DSM,0.32894736842105265,76
MSP,DTW,0.51440329218107,243
MSP,EWR,0.497907949790795,239
MSP,FAR,0.4899328859060403,149
MSP,FCA,0.4,15
MSP,FLL,0.7045454545454546,44
MSP,FNT,0.36585365853658536,41
MSP,FSD,0.37815126050420167,119
MSP,GEG,0.5087719298245614,57
MSP,GFK,0.5242718446601942,206
MSP,GRB,0.47115384615384615,104
MSP,GRR,0.5203252032520326,123
MSP,HNL,0.4117647058823529,17
MSP,IAD,0.6666666666666666,12
MSP,IAH,0.4708994708994709,189
MSP,ICT,0.49122807017543857,57
MSP,IND,0.4520547945205479,146
MSP,JFK,0.3723404255319149,94
MSP,LAN,0.27586206896551724,29
MSP,LAS,0.518324607329843,191
MSP,LAX,0.6473684210526316,190
MSP,LEX,0.5,58
MSP,LGA,0.4845360824742268,291
MSP,LNK,0.43333333333333335,30
MSP,LSE,0.2916666666666667,72
MSP,MBS,0.3548387096774194,31
MSP,MCI,0.34615384615384615,78
MSP,MCO,0.6011560693641619,173
MSP,MDW,0.6090534979423868,243
MSP,MEM,0.42857142857142855,140
MSP,MIA,0.48863636363636365,88
MSP,MKE,0.4530612244897959,245
MSP,MLI,0.2857142857142857,14
MSP,MOT,0.5392156862745098,102
MSP,MQT,0.0,17
MSP,MSN,0.4444444444444444,81
MSP,MSY,0.5,28
MSP,OKC,0.35714285714285715,70
MSP,OMA,0.46875,96
MSP,ORD,0.43478260869565216,483
MSP,ORF,0.3333333333333333,6
MSP,PDX,0.7252747252747253,91
MSP,PHL,0.3533834586466165,133
MSP,PHX,0.5251989389920424,377
MSP,PIT,0.4536082474226804,97
MSP,PSP,0.5,2
MSP,PVD,1.0,1
MSP,RAP,0.5163934426229508,122
MSP,RDU,0.5,16
MSP,RST,0.46875,64
MSP,RSW,0.5616438356164384,73
MSP,SAN,0.6444444444444445,90
MSP,SAT,0.59375,32
MSP,SBN,0.3225806451612903,31
MSP,SDF,0.46551724137931033,58
MSP,SEA,0.6016597510373444,241
MSP,SFO,0.6949152542372882,177
MSP,SJC,0.6590909090909091,44
MSP,SJU,1.0,2
MSP,SLC,0.6526946107784432,167
MSP,SMF,0.6290322580645161,62
MSP,SNA,0.4507042253521127,71
MSP,STL,0.5089820359281437,167
MSP,TPA,0.5392156862745098,102
MSP,TUL,0.27906976744186046,43
MSP,TUS,0.5384615384615384,26
MSP,TVC,0.23529411764705882,17
MSP,XNA,0.375,56
MSY,ATL,0.2984409799554566,449
MSY,BHM,0.44642857142857145,56
MSY,BNA,0.6179775280898876,89
MSY,BOS,0.3870967741935484,31
MSY,BWI,0.4,90
MSY,CLE,0.24,25
MSY,CLT,0.37398373983739835,123
MSY,CVG,0.3,40
MSY,DAL,0.695,200
MSY,DEN,0.32432432432432434,148
MSY,DFW,0.17222222222222222,180
MSY,DTW,0.27906976744186046,43
MSY,EWR,0.4868421052631579,76
MSY,FLL,0.7192982456140351,57
MSY,HOU,0.5765124555160143,281
MSY,IAD,0.12162162162162163,74
MSY,IAH,0.35403726708074534,322
MSY,JFK,0.20430107526881722,93
MSY,LAS,0.5645161290322581,62
MSY,LAX,0.4,140
MSY,LGA,0.15853658536585366,82
MSY,MCO,0.6136363636363636,132
MSY,MDW,0.6410256410256411,39
MSY,MEM,0.15,60
MSY,MIA,0.3010752688172043,93
MSY,MKE,0.2903225806451613,31
MSY,MSP,0.25,28
MSY,ORD,0.25688073394495414,109
MSY,PHL,0.22641509433962265,53
MSY,PHX,0.7741935483870968,31
MSY,SLC,0.5806451612903226,31
MSY,STL,0.7096774193548387,31
MSY,TPA,0.6435643564356436,101
MTJ,ATL,0.5384615384615384,13
MTJ,DEN,0.30357142857142855,112
MTJ,DFW,0.375,16
MTJ,EWR,0.0,2
MTJ,IAH,0.5625,16
MTJ,LAX,1.0,4
MTJ,ORD,0.6,20
MYR,ATL,0.28378378378378377,148
MYR,CLT,0.13385826771653545,127
MYR,EWR,0.6,5
OAJ,ATL,0.4444444444444444,135
OAK,ABQ,0.8505747126436781,87
OAK,AUS,0.9032258064516129,31
OAK,BOI,0.8225806451612904,62
OAK,BUR,0.7513368983957219,374
OAK,DEN,0.5344827586206896,174
OAK,GEG,0.7741935483870968,62
OAK,HNL,0.0967741935483871,31
OAK,HOU,0.8709677419354839,62
OAK,IAD,0.64,25
OAK,JFK,0.3050847457627119,59
OAK,KOA,0.3076923076923077,13
OAK,LAS,0.8291666666666667,240
OAK,LAX,0.7777777777777778,405
OAK,LGB,0.3813559322033898,118
OAK,MCI,0.8709677419354839,31
OAK,MDW,0.8333333333333334,102
OAK,OGG,0.16216216216216217,37
OAK,ONT,0.8035714285714286,224
OAK,PDX,0.8121212121212121,165
OAK,PHX,0.5533980582524272,309
OAK,RNO,0.8571428571428571,70
OAK,SAN,0.7777777777777778,342
OAK,SEA,0.6634920634920635,315
OAK,SLC,0.6929460580912863,241
OAK,SNA,0.7990196078431373,204
OGG,ANC,0.3076923076923077,13
OGG,DEN,0.0,18
OGG,DFW,0.0967741935483871,31
OGG,HNL,0.2240325865580448,982
OGG,ITO,0.3225806451612903,31
OGG,KOA,0.390625,64
OGG,LAS,0.2222222222222222,9
OGG,LAX,0.2706422018348624,218
OGG,LIH,0.08695652173913043,23
OGG,OAK,0.1891891891891892,37
OGG,ORD,0.5,4
OGG,PDX,0.5161290322580645,62
OGG,PHX,0.0851063829787234,47
OGG,SAN,0.6129032258064516,31
OGG,SEA,0.3763440860215054,93
OGG,SFO,0.175,80
OGG,SJC,0.46153846153846156,13
OGG,SNA,0.375,16
OKC,ATL,0.4602272727272727,176
OKC,BWI,0.6774193548387096,31
OKC,DAL,0.6115107913669064,139
OKC,DEN,0.3875598086124402,209
OKC,DFW,0.11737089201877934,213
OKC,DTW,0.32432432432432434,37
OKC,EWR,0.06666666666666667,30
OKC,HOU,0.5684210526315789,95
OKC,IAD,0.29411764705882354,17
OKC,IAH,0.2577777777777778,225
OKC,LAS,0.7258064516129032,62
OKC,LAX,0.4838709677419355,31
OKC,MCI,0.6065573770491803,61
OKC,MEM,0.3595505617977528,89
OKC,MSP,0.17142857142857143,70
OKC,ORD,0.3425925925925926,216
OKC,PHX,0.6721311475409836,61
OKC,SLC,0.3793103448275862,87
OKC,STL,0.43859649122807015,57
OMA,ATL,0.4726027397260274,146
OMA,CVG,0.3103448275862069,29
OMA,DEN,0.30416666666666664,240
OMA,DFW,0.14093959731543623,149
OMA,DTW,0.47863247863247865,117
OMA,EWR,0.4810126582278481,79
OMA,IAH,0.48663101604278075,187
OMA,LAS,0.6129032258064516,62
OMA,LGA,0.125,24
OMA,MDW,0.5827814569536424,151
OMA,MEM,0.2087912087912088,91
OMA,MKE,0.45977011494252873,87
OMA,MSP,0.41836734693877553,98
OMA,ORD,0.3526570048309179,207
OMA,PHX,0.30434782608695654,138
OMA,SLC,0.3181818181818182,88
OMA,STL,0.7692307692307693,78
OME,ANC,0.4666666666666667,60
OME,OTZ,0.5333333333333333,30
ONT,ATL,0.5416666666666666,24
ONT,DEN,0.296969696969697,165
ONT,DFW,0.26229508196721313,122
ONT,IAH,0.2717391304347826,92
ONT,LAS,0.5571428571428572,210
ONT,MDW,0.9354838709677419,31
ONT,OAK,0.6830357142857143,224
ONT,PHX,0.5253333333333333,375
ONT,SEA,0.39080459770114945,87
ONT,SFO,0.49193548387096775,124
ONT,SJC,0.636986301369863,146
ONT,SLC,0.2773109243697479,119
ONT,SMF,0.6933333333333334,225
ORD,ABE,0.4909090909090909,110
ORD,ABQ,0.4032258064516129,62
ORD,ALB,0.4166666666666667,96
ORD,ANC,0.7741935483870968,31
ORD,ASE,0.7619047619047619,63
ORD,ATL,0.5663865546218487,595
ORD,ATW,0.5172413793103449,145
ORD,AUS,0.5900621118012422,161
ORD,AVL,0.5806451612903226,62
ORD,AVP,0.47580645161290325,124
ORD,AZO,0.37362637362637363,91
ORD,BDL,0.32592592592592595,270
ORD,BHM,0.48863636363636365,88
ORD,BIS,0.2903225806451613,31
ORD,BMI,0.3548387096774194,62
ORD,BNA,0.40336134453781514,238
ORD,BOI,0.75,60
ORD,BOS,0.4316831683168317,505
ORD,BTV,0.5263157894736842,76
ORD,BUF,0.42585551330798477,263
ORD,BWI,0.30985915492957744,284
ORD,BZN,0.65,20
ORD,CAE,0.6125,80
ORD,CAK,0.45161290322580644,62
ORD,CHA,0.3275862068965517,58
ORD,CHS,0.550561797752809,89
ORD,CID,0.32407407407407407,108
ORD,CLE,0.46296296296296297,378
ORD,CLT,0.4342379958246347,479
ORD,CMH,0.4067796610169492,354
ORD,CMI,0.47297297297297297,148
ORD,CMX,0.4838709677419355,62
ORD,COS,0.5354330708661418,127
ORD,CRW,0.5083333333333333,120
ORD,CVG,0.45614035087719296,342
ORD,CWA,0.40350877192982454,114
ORD,DAY,0.47191011235955055,178
ORD,DBQ,0.37037037037037035,27
ORD,DCA,0.33505154639175255,582
ORD,DEN,0.5348837209302325,430
ORD,DFW,0.6017699115044248,565
ORD,DLH,0.4838709677419355,62
ORD,DSM,0.4220532319391635,263
ORD,DTW,0.532258064516129,434
ORD,EAU,0.3709677419354839,62
ORD,EGE,0.8888888888888888,18
ORD,ELP,0.6209677419354839,124
ORD,EVV,0.38461538461538464,91
